2024-10-30T01:07:35.808Z	0
2024-10-30T02:32:15.996Z	0
2024-10-30T03:05:42.268Z	0
2024-10-30T03:35:03.850Z	0
2024-10-30T03:50:27.215Z	0
2024-10-30T04:17:40.248Z	0
2024-10-30T04:41:01.718Z	0
2024-10-30T04:49:59.406Z	0
2024-10-30T05:14:33.362Z	31
2024-10-30T05:33:21.614Z	39
2024-10-30T06:44:25.014Z	43
2024-10-30T06:53:20.744Z	43
2024-10-30T07:13:50.730Z	42
2024-10-30T07:28:59.371Z	32
2024-10-30T07:39:21.946Z	35
2024-10-30T07:49:06.176Z	35
2024-10-30T08:20:38.778Z	40
2024-10-30T08:44:37.786Z	51
2024-10-30T08:55:34.969Z	89
2024-10-30T09:16:02.146Z	90
2024-10-30T09:37:39.777Z	98
2024-10-30T09:49:31.850Z	101
2024-10-30T10:16:07.220Z	93
2024-10-30T10:41:28.727Z	80
2024-10-30T10:50:14.928Z	84
2024-10-30T11:11:58.562Z	99
2024-10-30T11:25:18.898Z	98
2024-10-30T11:35:49.118Z	58
2024-10-30T11:49:17.751Z	58
2024-10-30T12:28:41.051Z	47
2024-10-30T13:01:18.553Z	48
2024-10-30T13:33:18.998Z	56
2024-10-30T13:49:25.702Z	55
2024-10-30T14:13:54.810Z	117
2024-10-30T14:33:13.996Z	125
2024-10-30T14:49:21.989Z	133
2024-10-30T15:15:14.629Z	133
2024-10-30T15:38:28.371Z	76
2024-10-30T15:49:23.196Z	74
2024-10-30T16:17:56.706Z	109
2024-10-30T16:45:35.964Z	115
2024-10-30T17:12:58.977Z	124
2024-10-30T17:30:38.754Z	113
2024-10-30T17:49:24.187Z	117
2024-10-30T18:19:37.895Z	94
2024-10-30T18:43:27.913Z	115
2024-10-30T18:52:30.393Z	114
2024-10-30T19:12:14.697Z	108
2024-10-30T19:25:08.870Z	104
2024-10-30T19:35:43.850Z	90
